"","STREET_ID","left_begin","left_end","right_begin","right_end","STREET","longitude","latitude","scaled_Count_Less1"
"5338",12577678,401,499,400,496,"S WARREN ST",-76.1508118498526,43.0470449826296,7.61538461538461
"5339",13018183,71,79,70,78,"SB WEST ST FROM WB I 690 RAMP",-76.156274262554,43.054583844651,8.30769230769231
"5340",13008645,1615,1615,1614,1614,"WB I 690",-76.1501266839259,43.0528188061113,8.20879120879121
"5341",13010441,0,0,200,200,"CAYUGA ST",-76.1886620086615,43.0509396832005,2.37362637362637
"5342",12564365,101,199,100,184,"DORWIN AVE",-76.1436641007574,42.9853735761485,0.494505494505495
"5343",12577473,501,549,500,548,"JACKSON ST",-76.1439706074907,43.0403479273497,5.14285714285714
"5344",13016310,411,419,410,418,"N CLINTON ST",-76.1534680052156,43.0538896351264,8.50549450549451
"5345",12577470,601,619,600,618,"E TAYLOR ST",-76.1422311433865,43.0395137978507,4.74725274725275
"5346",12577474,551,599,550,598,"JACKSON ST",-76.1430777187702,43.0403856575025,5.04395604395604
"5347",13001314,1,99,2,98,"BEAR ST TO WB I 690 RAMP",-76.1748713338124,43.0576706160169,2.57142857142857
"5348",13002004,69,99,68,98,"SB I 481 TO SB I 81",-76.1350432090214,43.0052345505639,1.68131868131868
"5349",12581298,1801,1899,1800,1898,"NORTHCLIFFE RD",-76.0906203496983,43.0670976523481,1.68131868131868
"5350",13012851,1823,1899,1840,1898,"VALLEY DR",-76.1528758629243,42.9978323478252,1.08791208791209
"5351",12572817,1703,1799,1702,1798,"W GENESEE ST",-76.1896555946089,43.0517895048244,2.07692307692308
"5352",13011160,0,0,2700,2718,"ERIE BLVD E",-76.0981503009243,43.054212930761,1.78021978021978
"5353",12572812,201,299,202,298,"CAYUGA ST",-76.1889862006491,43.0508166506194,2.27472527472527
"5354",12572136,101,299,100,298,"CREHANGE ST",-76.153452967105,43.0224859663937,2.86813186813187
"5355",12575366,2277,2289,2276,2288,"PARK ST",-76.1732907047857,43.0765208705538,1.87912087912088
"5356",13010292,791,799,790,798,"RUGBY RD",-76.1328710265698,43.0676452481481,4.64835164835165
"5357",12580999,101,195,100,194,"CLIFTON PL",-76.1169827668974,43.0678128550781,2.07692307692308
"5358",13001121,1395,1411,1396,1412,"EB I 690",-76.1880162559435,43.0606106006448,1.58241758241758
"5359",13001244,69,89,68,88,"DESTINY USA FROM SB I 81 RAMP",-76.1747200506555,43.0782972080459,1.48351648351648
"5360",12564410,901,925,900,924,"COLDBROOK DR",-76.1399078213821,42.9890937415246,0.692307692307692
"5361",13001133,1517,1521,1518,1522,"EB I 690",-76.1674935494406,43.0557684977883,6.42857142857143
"5362",13018229,1935,1963,1934,1962,"WB I 690",-76.0893927542459,43.0593924544987,1.58241758241758
"5363",13010442,1701,1701,1700,1700,"W GENESEE ST",-76.1893460652938,43.0519130224447,2.17582417582418
"5364",13001848,1669,1681,1670,1682,"EB I 690",-76.1399165969329,43.0514724723149,7.81318681318681
"5365",13001369,501,509,500,508,"PEARL ST",-76.1512361255953,43.0547952514307,8.01098901098901
"5366",13001176,113,115,112,114,"BUTTERNUT ST",-76.153750072759,43.0561895611528,8.6043956043956
"5367",13008688,8709,8709,8708,8708,"SB I 81",-76.1675450355953,43.068844814783,4.25274725274725
"5368",13002007,8189,8217,8190,8218,"NB I 81",-76.1334901124232,43.0040829499929,1.28571428571429
"5369",13008638,8515,8519,8514,8518,"SB I 81",-76.1445500533902,43.0506271021743,8.01098901098901
"5370",12573494,1401,1425,1400,1424,"W GENESEE ST",-76.1802342386086,43.0525048707562,3.16483516483516
"5371",12581006,113,199,112,198,"GRANT BLVD",-76.1157658071317,43.0688996152722,2.07692307692308
"5372",13001816,1941,1961,1942,1962,"EB I 690",-76.0882556495072,43.0590034257894,1.48351648351648
"5373",13002023,27,27,26,26,"SB I 481",-76.124733636038,43.0078995338323,0.989010989010989
"5374",13002025,1,25,2,24,"SB I 481",-76.1305827996799,43.0078930384977,1.38461538461538
"5375",13013323,1963,1963,1964,1964,"EB I 690",-76.0838902574613,43.058307804784,1.08791208791209
"5376",13011307,0,0,100,198,"BERKELEY DR",-76.1279446241303,43.0338943088108,2.37362637362637
"5377",13008646,91,99,90,98,"NB I 81 TO WB I 690",-76.1495248853438,43.0524268925219,8.30769230769231
"5378",13010431,501,543,500,542,"WHITTIER AVE",-76.1867882585122,43.043436833802,3.46153846153846
"5379",12578818,401,499,400,498,"VANN ST",-76.1150340042833,43.0571412730841,3.26373626373626
"5380",12572900,201,289,200,284,"RIDER AVE",-76.1805748109472,43.0298722784121,1.87912087912088
"5381",13012788,1031,1099,1032,1098,"JAMESVILLE AVE",-76.1279034196336,43.0156257955791,1.38461538461538
"5382",13002075,101,107,100,106,"PENTA DR",-76.1373428286287,43.0225742713644,2.17582417582418
"5383",12576899,101,199,100,198,"BENEDICT AVE",-76.1381994153516,43.0262119466263,2.37362637362637
"5384",12581235,101,147,100,134,"ROXBURY RD",-76.0998734289925,43.0663803483881,2.27472527472527
"5385",12581237,201,217,200,220,"MILFORD DR W",-76.0987678074408,43.0672490890025,2.17582417582418
"5386",12576504,101,199,100,198,"FISCOE AVE",-76.1438415137661,42.9928175183048,0.989010989010989
"5387",13013166,1901,1999,1900,1998,"ERIE BLVD W",-76.1959427380586,43.0601815884809,1.08791208791209
"5388",12573701,201,299,200,298,"TULLY ST",-76.1589678291965,43.0455656864455,6.32967032967033
"5389",12573811,601,699,600,698,"W BELDEN AVE",-76.1600667241611,43.0545667131253,8.50549450549451
"5390",13011518,5829,5829,5828,5828,"S SALINA ST",-76.1438015965497,42.9861576126142,0.494505494505495
"5391",12573646,177,179,178,178,"SEYMOUR ST",-76.1576633182199,43.0425643021017,6.23076923076923
"5392",13018251,161,299,160,298,"HIAWATHA BLVD W",-76.1680196865509,43.0697078036158,3.56043956043956
"5393",13002370,1,8,0,0,"MEADE CT",-76.1615899170012,43.0439280446198,6.13186813186813
"5394",12578900,2101,2119,2100,2118,"MEADOWBROOK DR",-76.0943006304558,43.0425899528544,1.18681318681319
"5395",13002475,1617,1619,1616,1618,"WB I 690",-76.1499051437592,43.0527027996923,8.20879120879121
"5396",12571916,201,209,200,210,"HUTCHINSON AVE",-76.1654465396746,43.0160205347176,1.28571428571429
"5397",13016730,0,0,0,0,"WALRATH RD",-76.1421660170882,43.0107095503917,2.17582417582418
"5398",13018702,1099,1099,1098,1098,"OAK ST",-76.136332881297,43.0668910453467,6.52747252747253
"5399",13018704,113,113,130,130,"WILMORE PL",-76.1384693828104,43.0814866096879,1.97802197802198
"5400",13001277,35,65,34,64,"DESTINY USA DR",-76.1711239400071,43.0672528680064,3.85714285714286
"5401",13002443,81,99,80,98,"WB I 690 TO SB I 81",-76.1432097309512,43.0500374607113,7.91208791208791
"5402",12576843,3201,3299,3200,3298,"S SALINA ST",-76.1413984728504,43.0172195331591,2.07692307692308
"5403",12576775,1,99,2,98,"S SALINA TO I 81 RAMP",-76.1405017288022,43.0166690105629,2.07692307692308
"5404",13011158,623,629,622,628,"S MIDLER AVE",-76.1040719441182,43.0571864541181,2.67032967032967
"5405",13012329,1917,1999,0,0,"GRANT BLVD",-76.142421361416,43.0721077416035,6.52747252747253
"5406",12580689,101,109,100,110,"ORWOOD PL",-76.1377123591686,43.0796956252854,2.47252747252747
"5407",13011133,525,599,528,598,"MOUNTAINVIEW AVE",-76.093916500895,43.0510439062966,1.58241758241758
"5408",12573467,101,199,100,198,"S GEDDES ST",-76.170821998202,43.0480968845338,4.84615384615385
"5409",13012334,1501,1509,0,0,"BUTTERNUT ST",-76.1425369337845,43.0724476392592,6.13186813186813
"5410",12580289,1511,1599,1510,1598,"BUTTERNUT ST",-76.1423338906981,43.0726533712307,6.32967032967033
"5411",13013382,629,629,630,630,"MONTROSE AVE",-76.1965103419605,43.0419436344743,1.48351648351648
"5412",12578037,901,999,900,998,"ERIE BLVD E",-76.1384990953145,43.0507339669611,7.51648351648352
"5413",13013283,0,0,0,0,"SLOCUM DR",-76.115427125582,43.0192400346023,0.791208791208791
"5414",13010437,101,101,0,0,"CAYUGA ST",-76.1863234856807,43.0516087153267,2.67032967032967
"5415",12580562,0,0,120,198,"WILLUMAE DR",-76.1512099180054,43.0767241034139,4.35164835164835
"5416",13013353,6077,6099,0,0,"THOMPSON RD",-76.0892792825468,43.0658271576682,1.68131868131868
"5417",13011838,99,99,98,98,"OAK ST",-76.1330716602205,43.0521291856472,5.93406593406593
"5418",13013254,97,99,96,98,"HATHERLY RD",-76.1033896867193,43.0413847392743,2.07692307692308
"5419",13011164,2801,2865,0,0,"ERIE BLVD E",-76.0957833619545,43.0547798440995,1.68131868131868
"5420",13013164,701,799,700,798,"W BELDEN AVE",-76.1621893631146,43.0547589301651,8.20879120879121
"5421",12581212,1925,1999,1930,1998,"CALEB AVE",-76.0890750320575,43.0633982323152,1.78021978021978
"5422",12572704,401,499,400,498,"WHITTIER AVE",-76.1846037116026,43.0442714156503,3.95604395604396
"5423",13011695,201,299,200,298,"HOUSTON AVE",-76.1130611273126,43.0399555178973,2.37362637362637
"5424",13001842,1733,1749,1732,1748,"WB I 690",-76.1274425760139,43.0518155085268,3.75824175824176
"5425",13001835,1785,1793,1786,1794,"EB I 690",-76.1180683207745,43.054203695253,2.86813186813187
"5426",13011145,0,0,528,598,"FAYETTE BLVD",-76.0936716141679,43.0493768342247,1.58241758241758
"5427",13010189,567,571,566,570,"SEVENTH NORTH ST",-76.159461443973,43.0840390092762,1.18681318681319
"5428",13011835,663,699,662,698,"BURNET AVE",-76.1330716602205,43.0521291856472,5.93406593406593
"5429",12575116,403,449,402,448,"GENANT DR",-76.1554733450541,43.0596921385238,8.6043956043956
"5430",12573380,201,299,200,298,"COLERIDGE AVE",-76.1799472673506,43.0455079541346,4.15384615384615
"5431",13010287,0,0,0,0,"SEDGWICK DR",-76.1328348118653,43.066976598695,4.94505494505495
"5432",13010432,501,599,500,598,"BRYANT AVE",-76.1872023683638,43.0441635947476,3.46153846153846
"5433",12564396,5801,5827,5800,5826,"S SALINA ST",-76.1439519828606,42.9870785130018,0.593406593406593
"5434",12574889,541,559,540,558,"STATE FAIR BLVD",-76.1933557777716,43.0633840609414,0.791208791208791
"5435",13013129,299,299,222,298,"OVERLOOK DR",-76.1872154851908,43.0297066344014,1.28571428571429
"5436",13011022,105,199,0,0,"HADDON RD",-76.0892219848708,43.0398273735841,0.197802197802198
"5437",12577946,411,499,412,498,"PEARL ST",-76.1508654868738,43.0542937758294,8.10989010989011
"5438",13009789,191,195,190,194,"FABIUS ST",-76.1581226086867,43.044787618278,6.23076923076923
"5439",12564409,101,299,100,298,"RICHFIELD AVE",-76.1442561031602,42.9889121072705,0.692307692307692
"5440",13013257,121,199,120,198,"HURLBURT RD",-76.1008084932454,43.0417759949486,1.78021978021978
"5441",13013188,111,111,110,110,"N CROUSE AVE",-76.1364491328962,43.0513440645094,6.52747252747253
"5442",13001853,41,79,40,78,"NB I 81 TO EB I 690",-76.1407403420336,43.0513459000613,7.61538461538461
"5443",13010290,99,99,98,98,"SEDGWICK RD",-76.1330869686528,43.0686614889015,4.35164835164835
"5444",13010429,191,199,190,198,"COLERIDGE AVE",-76.1798244176156,43.0455717357303,4.15384615384615
"5445",13011129,603,603,0,0,"DEMONG DR",-76.0875365526249,43.0440355244124,1.08791208791209
"5446",12575371,2221,2275,2220,2274,"PARK ST",-76.1722522257033,43.0757018912177,2.07692307692308
"5447",13001850,1663,1683,1662,1682,"WB I 690",-76.1405731241551,43.0517655939506,7.51648351648352
"5448",13008629,1,19,2,18,"N TOWNSEND ST FROM WB I 690 RAMP",-76.1405731241551,43.0517655939506,7.51648351648352
"5449",12577908,107,199,106,198,"N MCBRIDE ST",-76.1438443506905,43.0510750568167,8.01098901098901
"5450",13009832,1001,1021,1000,1020,"STOLP AVE",-76.1796352710315,43.0298992114244,1.97802197802198
"5451",13008717,13,23,12,22,"SB WEST ST FROM WB I 690 RAMP",-76.1535653206065,43.0542116494067,8.50549450549451
"5452",13010433,301,399,300,398,"BRYANT AVE",-76.1831558731858,43.0457002250133,4.15384615384615
"5453",12575142,101,199,100,198,"KIRKPATRICK ST",-76.1579024957672,43.0629800948266,7.81318681318681
"5454",12579021,2701,2743,0,0,"ERIE BLVD E",-76.0972268745602,43.0546124214845,1.78021978021978
"5455",12573428,101,109,100,108,"W MARCELLUS ST",-76.1710454741489,43.0443630461375,5.14285714285714
"5456",13016895,1687,1693,1686,1692,"WB I 690",-76.136295803727,43.0516251191717,6.42857142857143
"5457",13013245,0,0,1152,1198,"MEADOWBROOK DR",-76.1091644955424,43.037627465954,1.68131868131868
"5458",13012786,601,699,600,698,"JAMESVILLE AVE",-76.1320604790157,43.0203779594284,1.78021978021978
"5459",13011430,191,193,190,192,"WHITTIER AVE",-76.1801034293679,43.0459722942439,4.15384615384615
"5460",13010341,101,199,0,0,"SHOTWELL PARK",-76.1155851280669,43.0677410653915,2.17582417582418
"5461",12575150,201,299,200,298,"DANFORTH ST",-76.1588334285551,43.0646967417526,7.61538461538461
"5462",13012955,3419,3499,3432,3498,"S SALINA ST",-76.1413635604981,43.0143294094128,2.17582417582418
"5463",12564415,201,399,200,398,"MAPLEWOOD AVE",-76.1399302857411,42.9882260835001,0.692307692307692
"5464",12577879,101,125,100,124,"N STATE ST",-76.1473667532596,43.0508476130699,8.40659340659341
"5465",13018554,65,79,64,78,"WB I 690 TO SB I 81",-76.1424295693207,43.0513623890972,7.81318681318681
"5466",13010191,573,575,572,574,"SEVENTH NORTH ST",-76.1595299111724,43.0840858691024,1.18681318681319
"5467",13013243,111,115,110,114,"CUMBERLAND PL",-76.1125536372208,43.0321007261139,1.38461538461538
"5468",12578910,3401,3401,3401,3401,"E GENESEE ST",-76.092042102974,43.0427236001494,1.08791208791209
"5469",12572702,401,499,400,498,"BRYANT AVE",-76.1856005254949,43.0447653462018,3.85714285714286
"5470",13012208,0,0,1200,1208,"NORTHCLIFFE RD",-76.0999265494697,43.0669508909551,2.27472527472527
"5471",12578994,201,299,200,298,"SPRINGFIELD RD",-76.092368943403,43.0493790780151,1.48351648351648
"5472",12578992,501,523,500,526,"MOUNTAINVIEW AVE",-76.0951258229711,43.0509803616057,1.58241758241758
"5473",13008661,41,59,40,58,"OLD LIVERPOOL RD TO SB I 81 RAMP",-76.1766135753759,43.0769765027992,1.48351648351648
"5474",13018161,1569,1569,1568,1568,"WB I 690",-76.1579397433147,43.0545511703958,8.50549450549451
"5475",13013326,1965,1965,1964,1964,"WB I 690",-76.083962295942,43.0585073905162,1.18681318681319
"5476",12578010,101,199,100,198,"CATHERINE ST",-76.1421134525655,43.0507832563481,7.81318681318681
"5477",13010288,505,513,0,0,"SEDGWICK DR",-76.1330302892418,43.0676339648609,4.64835164835165
"5478",12578528,101,199,100,198,"HOUSTON AVE",-76.1142660893234,43.0413860121071,2.67032967032967
"5479",12572329,301,311,300,312,"OVERLOOK DR",-76.1872044651342,43.0295782676981,1.28571428571429
"5480",12572901,51,101,50,96,"HANCOCK DR",-76.1795772660295,43.02933401165,1.87912087912088
"5481",13009784,801,899,800,898,"NB WEST STREET ARTERIAL",-76.1578134293979,43.0425535317949,6.23076923076923
"5482",13001274,35,89,34,88,"HARBORSIDE DR",-76.1725051047949,43.0737000704789,2.27472527472527
"5483",13011156,2201,2329,0,0,"ERIE BLVD E",-76.1120128626824,43.0523364381201,2.86813186813187
"5484",12577892,501,599,500,598,"E WATER ST",-76.1455716543786,43.0504012720671,8.01098901098901
"5485",12573397,101,145,100,146,"WHITTIER AVE",-76.178195739648,43.0467018466037,4.15384615384615
"5486",13012518,201,299,0,0,"BERKELEY DR",-76.1276010134435,43.0331387581117,2.37362637362637
"5487",13011308,99,99,98,98,"TERRACE RD",-76.1266974246306,43.0319234735666,2.07692307692308
"5488",13011694,621,699,622,698,"WESTMORELAND AVE",-76.1144039056077,43.0433226596835,2.96703296703297
"5489",13011019,99,99,98,98,"HADDON RD",-76.0887657152402,43.0404632395127,0.197802197802198
"5490",13010345,301,399,0,0,"MELROSE AVE",-76.1187530214644,43.0645351717739,2.57142857142857
"5491",12580996,101,185,100,192,"COOK AVE",-76.1189755541209,43.0668376368798,2.27472527472527
"5492",13010351,187,199,194,198,"COOK AVE",-76.1187530214644,43.0645351717739,2.57142857142857
"5493",13010434,301,399,300,398,"TENNYSON AVE",-76.1831733301604,43.0465665673464,3.65934065934066
"5494",13012484,101,119,0,0,"WILLUMAE DR",-76.15043210472,43.076302240819,4.45054945054945
"5495",12572899,101,191,100,190,"ARGONNE DR",-76.1797948186017,43.0269162568044,1.48351648351648
"5496",12576771,1,99,2,98,"S SALINA ST TO SB I 81 RAMP",-76.1405017288022,43.0166690105629,2.07692307692308
"5497",13011658,425,499,0,0,"HARVARD PL",-76.11472039362,43.0417135600684,2.86813186813187
"5498",13010339,501,589,0,0,"MELROSE AVE",-76.1166845274775,43.0646166812585,2.67032967032967
"5499",12571859,301,399,300,398,"WELLESLEY RD",-76.1691165348905,43.0197692598658,1.08791208791209
"5500",13010346,197,199,188,190,"HASTINGS PL",-76.1177020823,43.0645737560412,2.67032967032967
"5501",13010293,491,499,490,498,"RUGBY RD",-76.1284266190872,43.067311520754,3.26373626373626
"5502",13002496,1571,1575,1570,1574,"WB I 690",-76.1577575907512,43.0545244477128,8.6043956043956
"5503",12580515,1901,1935,1900,1998,"JAMES ST",-76.1201707069105,43.0662523286388,2.37362637362637
"5504",13011128,0,0,122,198,"DOLL PKWY",-76.0876865795925,43.0447861213257,1.28571428571429
"5505",13018162,1577,1577,1576,1576,"WB I 690",-76.1567937118363,43.054430214346,8.50549450549451
"5506",13018164,1585,1585,1584,1584,"WB I 690",-76.154952953661,43.0543044091381,8.6043956043956
"5507",13012789,701,799,700,798,"JAMESVILLE AVE",-76.1313926722861,43.0196213756197,1.68131868131868
"5508",13013140,501,599,500,598,"SEYMOUR ST",-76.1670459327423,43.0421222638346,5.53846153846154
"5509",12576767,101,199,100,198,"E OSTRANDER AVE",-76.1414181422636,43.0142165056813,2.17582417582418
"5510",12573139,101,199,100,198,"MORTON AVE",-76.1608640187478,43.0286821054127,4.15384615384615
"5511",13012210,163,199,162,198,"PLYMOUTH DR",-76.0999460131113,43.0672024923818,2.17582417582418
"5512",13001136,1539,1539,1540,1540,"EB I 690",-76.1631113772556,43.0552831976838,8.01098901098901
"5513",13001138,1543,1547,1542,1546,"WB I 690",-76.1628650040292,43.0554093367058,8.01098901098901
"5514",12576959,901,999,900,998,"JAMESVILLE AVE",-76.1302242956957,43.0182781013763,1.68131868131868
"5515",13013354,1811,1815,1810,1814,"NORTHCLIFFE RD",-76.0902055427955,43.0671214418254,1.68131868131868
"5516",13012330,0,0,1908,1910,"GRANT BLVD",-76.1419826672093,43.0721396931823,6.23076923076923
"5517",12580288,0,0,1912,1998,"GRANT BLVD",-76.1422724373512,43.0722733495784,6.32967032967033
"5518",13010428,401,499,0,0,"S LOWELL AVE",-76.1801034293679,43.0459722942439,4.15384615384615
"5519",12563573,2301,2599,2300,2598,"VALLEY DR",-76.1523546810645,42.9919192283656,0.89010989010989
"5520",13001847,1695,1709,1694,1708,"WB I 690",-76.1350839364053,43.0515539953224,6.32967032967033
"5521",13012245,0,0,222,298,"MILFORD DR W",-76.0983086206089,43.0666218521534,2.27472527472527
"5522",13016734,729,729,728,728,"E BRIGHTON AVE",-76.1326564384059,43.0090184830325,1.58241758241758
"5523",12573520,57,67,56,66,"BEAR ST FROM EB I 690 RAMP",-76.1767064799696,43.0562207412584,2.37362637362637
"5524",13011662,301,319,0,0,"LENNOX AVE",-76.1156982988751,43.0358038390417,2.07692307692308
"5525",13013219,3293,3299,3292,3298,"E GENESEE ST",-76.093385324476,43.0429068022018,1.18681318681319
"5526",12578930,401,499,400,498,"DEMONG DR",-76.0918069681988,43.0454375644796,1.28571428571429
